Id;Name;Country;Stadium;Coach;National;NameJapanese;NameSpanish;NameLatamSpanish;NameEnglish;NameUSEnglish;NameItalian;NamePortuguese;NameBrazilian;NameFrench;NameGerman;NameDutch;NameSwedish;NameRussian;NameGreek;NameTurkish;NameSimplifiedChinese;NameDatabase;NameEmpty1;NameEmpty2;NameEmpty3;NameEmpty4;ShortNameLicensed;ShortNameFake;Abbreviation;Commentary;StadiumFile;StadiumName;StadiumFileName;EmblemFile;EmblemFileName;Rival1;Rival2;Rival3;Banner1;Banner2;Banner3;Banner4;Kit1;Kit2;Kit3;Kit4;Kit5;Kit6;Kit7;Kit8;Kit9;Kit10;TeamColor1R;TeamColor1G;TeamColor1B;TeamColor2R;TeamColor2G;TeamColor2B;TurfPattern;SidelineColour;SeatColour;GoalStyle;NetPattern;GoalNettingDesign;GoalNettingColor1R;GoalNettingColor1G;GoalNettingColor1B;GoalNettingColor2R;GoalNettingColor2G;GoalNettingColor2B;Sponsor1;Sponsor2;Sponsor3;SponsorFile1;SponsorFile2;SponsorFile3;SponsorColorR;SponsorColorG;SponsorColorB;EditName;EditEmblem;EditStadium;EditStadiumName;EditStadiumFile;EditStadiumDetails;EditStadiumDetails2;EditRivals;EditBanners;EditTeamColors;EditCoach;EditSponsorFile;EditSponsorColors;EditSponsor;Edit1;Fake;LicencedPlayers;LicencedKits;LicencedCoach;LicencedCoach2;FeederTeam;ParentTeam;NonPlayableLeague;HasAnthem;AnthemStandingStyle;AnthemPlayersSinging;AnthemStandingAngle;Value1;Value2;Value3;Value4;Value5;Value6;Value7;ValueFF;Team2020_1;Team2020_2;Team2020_3;Team2020_4;Team2020_5;Team2020_6;Team2020_7;Team2020_8;Team2020_9;Team2020_10;Team2020_11;Country2020_1;Country2020_2;Country2020_3;Country2020_4;Country2020_5;Value2020_1;Value2020_2;Value2020_3;Value2020_4;Value2020_5;Value2020_6;Value2020_7;Value2020_8;Value2020_9;Value2020_10;Value2020_11;Value2020_12;Value2020_13;Value2020_14;Value2020_15;Value2020_16;Value2020_17
205;MIDDLESBROUGH RW;204;20;363156;False;ミドルズブラ RW;;;MIDDLESBROUGH RW;;;;;;;;;;;;米德尔斯堡 红白;;;;;;MID;MID;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;224;204;225;204;0;243133;1887536800;-1;0;6;54135106;58950461;261;21;1;0;0;-1;0;0;0;0
207;SOUTHAMPTON RW;204;20;363181;False;サウサンプトン RW;;;SOUTHAMPTON RW;;;;;;;;;;;;南安普顿 红白;;;;;;SOU;SOU;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;208;204;203;204;214;168338460;1946457056;-1;0;4;62851340;42222895;131;21;1;0;0;-1;0;0;0;0
208;WOLVERHAMPTON YB;204;42;363924;False;ウルヴァーハンプトン YB;;;WOLVERHAMPTON YB;;;;;;;;;;;;沃尔弗汉普顿 黑黄;;;;;;WOL;WOL;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;204;228;228;204;236;202069692;1980211488;-1;0;3;79366414;58936860;137;5;1;0;0;-1;0;0;0;0
209;AJACCIO;208;40;262390;False;アジャクシオ;;;AJACCIO;;;;;;;;;;;;阿雅克肖;;;;;;ACA;AJA;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;2611;0;0;0;0;0;48;208;0;208;0;0;452994832;-1;0;10;62590020;40207291;389;5;2;0;0;-1;0;0;0;0
210;BASTIA;208;17;262387;False;バスティア;;;BASTIA;;;;;;;;;;;;巴斯蒂亚;;;;;;SCB;BTI;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;76;208;0;0;0;0;369098752;-1;0;0;36503552;46678606;0;20;1;0;0;-1;0;0;0;0
211;GUINGAMP;208;18;364685;False;ギャンガン;;;GUINGAMP;;;;;;;;;;;;甘冈;;;;;;EAG;GUI;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;197;208;55;208;0;29300;612398384;-1;0;8;38014020;52544075;74;37;1;0;0;-1;0;0;0;0
213;LILLE;208;13;262505;False;リール;;;LILLE;;;;;;;;;;;;里尔;;;;;;LIL;LIL;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;180;112;0;0;0;0;0;0;0;228;208;228;208;146;235398391;1594135520;-1;0;6;80481391;19122075;140;37;1;0;0;-1;0;0;0;0
215;MONTPELLIER;208;20;362618;False;モンペリエ;;;MONTPELLIER;;;;;;;;;;;;蒙彼利埃;;;;;;MON;MON;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;218;0;0;0;0;0;0;0;228;208;0;208;0;110567;822133584;-1;0;7;37686272;54707135;70;21;1;0;0;-1;0;0;0;0
216;NANTES;208;20;262404;False;ナント;;;NANTES;;;;;;;;;;;;南特;;;;;;FCN;NAN;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;211;0;0;0;0;0;0;0;73;208;146;208;197;369238785;1652655776;-1;0;7;62262293;69420341;265;37;1;0;0;-1;0;0;0;0
217;NICE;208;60;262504;False;ニース;;;NICE;;;;;;;;;;;;尼斯;;;;;;OGC;NIC;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;181;112;0;0;0;0;0;0;0;44;208;146;208;50;352659436;1879348192;-1;0;6;105712650;31590307;199;5;1;0;0;-1;0;0;0;0
218;RENNES;208;18;362888;False;レンヌ;;;RENNES;;;;;;;;;;;;雷恩;;;;;;REN;REN;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;182;181;0;0;0;0;0;0;0;190;208;83;208;44;388367;536970912;-1;0;6;29821952;48333636;138;21;1;0;0;-1;0;0;0;0
219;SOCHAUX;208;20;363913;False;ソショー;;;SOCHAUX;;;;;;;;;;;;索肖;;;;;;SOC;SOC;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;83;208;236;208;0;0;545309520;-1;0;8;29494340;56739529;391;21;2;0;0;-1;0;0;0;0
221;TOULOUSE;208;17;262410;False;トゥールーズ;;;TOULOUSE;;;;;;;;;;;;图卢兹;;;;;;TFC;TOU;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;112;0;0;0;0;0;0;0;224;208;56;208;0;103533;1702937424;-1;0;7;63245312;65012649;261;37;1;0;0;-1;0;0;0;0
234;ATALANTA;215;44;30;False;アタランタ;;;ATALANTA;;;;;;;;;;;;亚特兰大;;;;;;ATA;BER;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;224;215;144;215;0;235352957;1208059552;-1;0;4;61278742;105039275;330;5;1;0;0;-1;0;0;0;0
235;EMPOLI A;215;19;363292;False;エンポリ A;;;EMPOLI A;;;;;;;;;;;;蒂奥 蓝;;;;;;EMP;EMP;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;235;215;198;215;0;103133;1602274128;-1;0;7;88083013;54691137;907;37;1;0;0;-1;0;0;0;0
239;REGGINA;215;60;100340;False;レッジーナ;;;REGGINA;;;;;;;;;;;;雷吉纳;;;;;;REG;REG;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;144;215;0;215;0;800;1744840464;-1;0;9;27804928;77972415;138;21;1;0;0;-1;0;0;0;0
240;LIGURIA B;215;60;262629;False;リグーリア B;;;LIGURIA B;;;;;;;;;;;;利古里亚 蓝;;;;;;SAM;LIG;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;323;0;0;0;0;0;226;215;227;215;0;498433;1879148192;-1;0;4;28248576;63292345;198;21;1;0;0;-1;0;0;0;0
242;AZ;224;17;362861;False;AZ;;;AZ;;;;;;;;;;;;阿尔克马尔;;;;;;AZ;ALK;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;226;224;226;224;210;59167;1770026288;-1;0;7;64163072;35652926;69;5;1;0;0;-1;0;0;0;0
243;DEN HAAG GG;224;20;264363;False;デン ハーグ GG;;;DEN HAAG GG;;;;;;;;;;;;海牙 黄绿;;;;;;ADO;HAA;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;224;139;224;0;0;10000;-1;0;8;4263168;73400420;645;25;2;0;0;-1;0;0;0;0
244;GRONINGEN;224;20;363777;False;フローニンゲン;;;GRONINGEN;;;;;;;;;;;;格罗宁根;;;;;;GRO;GRO;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;237;224;203;224;13;11393;1895855408;-1;0;7;38931840;23185220;136;5;1;0;0;-1;0;0;0;0
245;HEERENVEEN;224;42;364046;False;ヘーレンフェーン;;;HEERENVEEN;;;;;;;;;;;;海伦芬;;;;;;HEE;HEE;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;237;224;237;224;0;29033;1895855408;-1;0;7;29756800;48350524;325;21;1;0;0;-1;0;0;0;0
247;NEC;224;60;364756;False;NEC;;;NEC;;;;;;;;;;;;NEC奈梅亨;;;;;;NEC;NIJ;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;203;224;0;224;0;0;1652565776;-1;0;9;63311104;31704507;196;21;1;0;0;-1;0;0;0;0
250;TWENTE;224;42;262294;False;トゥエンテ;;;TWENTE;;;;;;;;;;;;特温特;;;;;;TWE;TWE;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;202;224;210;224;236;4000;1979761488;-1;0;8;38669568;23249862;581;37;1;0;0;-1;0;0;0;0
251;UTRECHT;224;18;362904;False;ユトレヒト;;;UTRECHT;;;;;;;;;;;;乌德勒支;;;;;;UTR;UTR;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;76;224;208;224;210;15200;1744860464;-1;0;7;54594884;54674250;262;37;1;0;0;-1;0;0;0;0
252;VITESSE;224;60;364418;False;フィテッセ;;;VITESSE;;;;;;;;;;;;维特斯;;;;;;VIT;ARN;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;102;0;203;224;204;224;80;27367;1744860464;-1;0;7;63900928;44041138;391;37;1;0;0;-1;0;0;0;0
254;RKC WAALWIJK;224;60;364244;False;RKCワールワイク;;;RKC WAALWIJK;;;;;;;;;;;;RKC瓦尔威克;;;;;;RKC;WAA;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;197;224;197;224;0;1000;637544208;-1;0;9;96144751;54774580;455;25;2;0;0;-1;0;0;0;0
255;WILLEM II;224;17;362634;False;ウィレム II;;;WILLEM II;;;;;;;;;;;;威廉二世;;;;;;WIL;TIL;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;246;0;0;0;0;0;210;224;210;224;162;4677;1652565776;-1;0;8;63507712;35817652;265;21;2;0;0;-1;0;0;0;0
256;PEC ZWOLLE;224;42;364911;False;PEC ズウォレ;;;PEC ZWOLLE;;;;;;;;;;;;兹沃勒;;;;;;ZWO;ZWO;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;355;0;0;0;0;0;0;0;13;224;0;224;0;16800;-1753209072;-1;0;8;55512320;31556426;264;25;2;0;0;-1;0;0;0;0
258;BILBAO BR;236;60;262213;False;ビルバオ BR;;;BILBAO BR;;;;;;;;;;;;毕尔巴鄂 红白;;;;;;ATH;BIL;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;196;4145;4146;0;0;0;0;0;0;0;0;236;0;0;0;270000;300000;-1;0;6;3803904;54788196;326;21;1;0;0;-1;0;0;0;0
259;LLOBREGAT AB;236;17;362370;False;リョブレガト AB;;;LLOBREGAT AB;;;;;;;;;;;;略夫雷加特 蓝白;;;;;;ESP;LLO;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;197;236;144;236;0;266600;59020256;-1;0;5;28969750;50627029;200;37;1;0;0;-1;0;0;0;0
260;MÁLAGA AB;236;17;363945;False;マラガ AB;;;MÁLAGA AB;;;;;;;;;;;;马拉加 蓝白;;;;;;MAL;MAL;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;76;236;76;236;191;1124135222;1208009552;-1;0;7;46678851;31671373;134;37;2;0;0;-1;0;0;0;0
261;MALLORCA RN;236;19;363695;False;マヨルカ RN;;;MALLORCA RN;;;;;;;;;;;;马略卡 黑红;;;;;;MLL;MLL;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;144;236;64;236;0;167798827;1962984272;-1;0;7;54201155;52692162;460;9;2;0;0;-1;0;0;0;0
263;PAMPLONA RA;236;20;262381;False;パンプローナ RA;;;PAMPLONA RA;;;;;;;;;;;;潘普洛纳 红蓝;;;;;;OSA;PAM;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;200;236;144;236;0;67333;1207989552;-1;0;7;27921219;82100695;329;9;2;0;0;-1;0;0;0;0
264;SANTANDER VB;236;20;264395;False;サンタンデール VB;;;SANTANDER VB;;;;;;;;;;;;桑坦德 绿白;;;;;;RAC;SAV;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;236;208;236;197;200;10000;-1;0;9;3162880;73678948;584;41;2;0;0;-1;0;0;0;0
265;SEVILLA NERVIÓN BR;236;60;262443;False;セビージャ ネルビオン BR;;;SEVILLA NERVIÓN BR;;;;;;;;;;;;塞维利亚内维翁 红白;;;;;;SEV;SEN;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;194;0;0;0;0;0;144;236;144;236;146;1050167;637834208;-1;0;3;95685398;77776565;206;37;1;0;0;-1;0;0;0;0
266;VALLADOLID MB;236;60;363938;False;バジャドリー MB;;;VALLADOLID MB;;;;;;;;;;;;巴利亚多利德 紫白;;;;;;VLL;VLL;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;76;236;0;236;0;9300;1912632624;-1;0;7;28445507;59081544;515;5;2;0;0;-1;0;0;0;0
267;VILLARREAL A;236;40;262194;False;ビジャレアル A;;;VILLARREAL A;;;;;;;;;;;;比利亚雷亚尔 黄;;;;;;VIL;VIL;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;144;236;144;236;0;536333;1745130464;-1;0;4;53742358;65291449;70;21;1;0;0;-1;0;0;0;0
268;ZARAGOZA BA;236;20;262328;False;サラゴサ BA;;;ZARAGOZA BA;;;;;;;;;;;;萨拉戈萨 蓝白;;;;;;ZAR;ZAR;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;144;236;148;236;0;18750;1073771824;-1;0;7;28787523;56918863;518;25;2;0;0;-1;0;0;0;0
269;CLUB BRUGGE;197;42;454;False;クラブ ブルッヘ;;;CLUB BRUGGE;;;;;;;;;;;;布鲁日;;;;;;BRU;BRB;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;5194;117;2010;0;174;0;0;1196;0;2009;224;197;200;197;146;352553836;1744930464;-1;0;5;87650061;69371176;201;5;1;0;0;-1;0;0;0;0
270;AEK ATHENS;211;60;102684;False;AEKアテネ;;;AEK ATHENS;;;;;;;;;;;;雅典AEK;;;;;;AEK;;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;1;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;364;0;198;0;0;1212;0;133;198;211;228;211;146;22833;92284688;-1;0;8;70389258;63243309;456;37;1;0;0;-1;0;0;0;0
271;LOKOMOTIV MOSKVA;230;60;102424;False;ロコモティフ モスクワ;;;LOKOMOTIV MOSKVA;;;;;;;;;;;;莫斯科火车头;;;;;;LMO;MKZ;;-1;-1;;;-1;;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;-1;-1;;;;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;1217;0;0;135;0;1753;196;230;228;230;146;235003291;1224836768;-1;0;5;55276053;29541187;68;5;1;0;0;-1;0;0;0;0
